Year,LEA,LEA Name,School,School Name,Grade,Enrolled Count,Create Date
2023,02,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 2,113,20230214
2023,02,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 3,102,20230214
2023,02,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 4,95,20230214
2023,02,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 5,113,20230214
2023,02,Anne Arundel,2102,Folger Mckinsey Elementary,All Grades,636,20230214
2023,02,Anne Arundel,2112,Fort Smallwood Elementary,Prekindergarten Age 4,42,20230214
2023,02,Anne Arundel,2112,Fort Smallwood Elementary,Kindergarten,52,20230214
2023,02,Anne Arundel,2112,Fort Smallwood Elementary,Grade 1,69,20230214
2023,02,Anne Arundel,2112,Fort Smallwood Elementary,Grade 2,58,20230214
2023,02,Anne Arundel,2112,Fort Smallwood Elementary,Grade 3,64,20230214
2023,02,Anne Arundel,2112,Fort Smallwood Elementary,Grade 4,71,20230214
2023,02,Anne Arundel,2112,Fort Smallwood Elementary,Grade 5,69,20230214
2023,02,Anne Arundel,2112,Fort Smallwood Elementary,All Grades,425,20230214
2023,02,Anne Arundel,2132,High Point Elementary,Prekindergarten Age 4,57,20230214
2023,02,Anne Arundel,2132,High Point Elementary,Kindergarten,112,20230214
2023,02,Anne Arundel,2132,High Point Elementary,Grade 1,96,20230214
2023,02,Anne Arundel,2132,High Point Elementary,Grade 2,108,20230214
2023,02,Anne Arundel,2132,High Point Elementary,Grade 3,117,20230214
2023,02,Anne Arundel,2132,High Point Elementary,Grade 4,117,20230214
2023,02,Anne Arundel,2132,High Point Elementary,Grade 5,97,20230214
2023,02,Anne Arundel,2132,High Point Elementary,All Grades,704,20230214
2023,02,Anne Arundel,2142,Jacobsville Elementary,Prekindergarten Age 4,20,20230214
2023,02,Anne Arundel,2142,Jacobsville Elementary,Kindergarten,62,20230214
2023,02,Anne Arundel,2142,Jacobsville Elementary,Grade 1,91,20230214
2023,02,Anne Arundel,2142,Jacobsville Elementary,Grade 2,79,20230214
2023,02,Anne Arundel,2142,Jacobsville Elementary,Grade 3,80,20230214
2023,02,Anne Arundel,2142,Jacobsville Elementary,Grade 4,88,20230214
2023,02,Anne Arundel,2142,Jacobsville Elementary,Grade 5,90,20230214
2023,02,Anne Arundel,2142,Jacobsville Elementary,All Grades,510,20230214
2023,02,Anne Arundel,2152,Jones Elementary,Kindergarten,50,20230214
2023,02,Anne Arundel,2152,Jones Elementary,Grade 1,55,20230214
2023,02,Anne Arundel,2152,Jones Elementary,Grade 2,50,20230214
2023,02,Anne Arundel,2152,Jones Elementary,Grade 3,53,20230214
2023,02,Anne Arundel,2152,Jones Elementary,Grade 4,38,20230214
2023,02,Anne Arundel,2152,Jones Elementary,Grade 5,66,20230214
2023,02,Anne Arundel,2152,Jones Elementary,All Grades,312,20230214
2023,02,Anne Arundel,2162,Lake Shore Elementary,Prekindergarten Age 4,31,20230214
2023,02,Anne Arundel,2162,Lake Shore Elementary,Kindergarten,50,20230214
2023,02,Anne Arundel,2162,Lake Shore Elementary,Grade 1,46,20230214
2023,02,Anne Arundel,2162,Lake Shore Elementary,Grade 2,51,20230214
2023,02,Anne Arundel,2162,Lake Shore Elementary,Grade 3,47,20230214
2023,02,Anne Arundel,2162,Lake Shore Elementary,Grade 4,45,20230214
2023,02,Anne Arundel,2162,Lake Shore Elementary,Grade 5,63,20230214
2023,02,Anne Arundel,2162,Lake Shore Elementary,All Grades,333,20230214
2023,02,Anne Arundel,2172,Oak Hill Elementary,Kindergarten,101,20230214
2023,02,Anne Arundel,2172,Oak Hill Elementary,Grade 1,87,20230214
2023,02,Anne Arundel,2172,Oak Hill Elementary,Grade 2,102,20230214
2023,02,Anne Arundel,2172,Oak Hill Elementary,Grade 3,117,20230214
2023,02,Anne Arundel,2172,Oak Hill Elementary,Grade 4,110,20230214
2023,02,Anne Arundel,2172,Oak Hill Elementary,Grade 5,97,20230214
2023,02,Anne Arundel,2172,Oak Hill Elementary,All Grades,614,20230214
2023,02,Anne Arundel,2182,Pasadena Elementary,Prekindergarten Age 4,20,20230214
2023,02,Anne Arundel,2182,Pasadena Elementary,Kindergarten,56,20230214
2023,02,Anne Arundel,2182,Pasadena Elementary,Grade 1,66,20230214
2023,02,Anne Arundel,2182,Pasadena Elementary,Grade 2,56,20230214
2023,02,Anne Arundel,2182,Pasadena Elementary,Grade 3,54,20230214
2023,02,Anne Arundel,2182,Pasadena Elementary,Grade 4,50,20230214
2023,02,Anne Arundel,2182,Pasadena Elementary,Grade 5,54,20230214
2023,02,Anne Arundel,2182,Pasadena Elementary,All Grades,356,20230214
2023,02,Anne Arundel,2192,Riviera Beach Elementary,Prekindergarten Age 4,20,20230214
2023,02,Anne Arundel,2192,Riviera Beach Elementary,Kindergarten,41,20230214
2023,02,Anne Arundel,2192,Riviera Beach Elementary,Grade 1,43,20230214
2023,02,Anne Arundel,2192,Riviera Beach Elementary,Grade 2,50,20230214
2023,02,Anne Arundel,2192,Riviera Beach Elementary,Grade 3,45,20230214
2023,02,Anne Arundel,2192,Riviera Beach Elementary,Grade 4,35,20230214
2023,02,Anne Arundel,2192,Riviera Beach Elementary,Grade 5,47,20230214
2023,02,Anne Arundel,2192,Riviera Beach Elementary,All Grades,281,20230214
2023,02,Anne Arundel,2202,Severna Park Elementary,Kindergarten,62,20230214
2023,02,Anne Arundel,2202,Severna Park Elementary,Grade 1,58,20230214
2023,02,Anne Arundel,2202,Severna Park Elementary,Grade 2,61,20230214
2023,02,Anne Arundel,2202,Severna Park Elementary,Grade 3,69,20230214
2023,02,Anne Arundel,2202,Severna Park Elementary,Grade 4,62,20230214
2023,02,Anne Arundel,2202,Severna Park Elementary,Grade 5,67,20230214
2023,02,Anne Arundel,2202,Severna Park Elementary,All Grades,379,20230214
2023,02,Anne Arundel,2212,Solley Elementary,Prekindergarten Age 4,34,20230214
2023,02,Anne Arundel,2212,Solley Elementary,Kindergarten,114,20230214
2023,02,Anne Arundel,2212,Solley Elementary,Grade 1,127,20230214
2023,02,Anne Arundel,2212,Solley Elementary,Grade 2,107,20230214
2023,02,Anne Arundel,2212,Solley Elementary,Grade 3,101,20230214
2023,02,Anne Arundel,2212,Solley Elementary,Grade 4,109,20230214
2023,02,Anne Arundel,2212,Solley Elementary,Grade 5,113,20230214
2023,02,Anne Arundel,2212,Solley Elementary,All Grades,705,20230214
2023,02,Anne Arundel,2222,Sunset Elementary,Prekindergarten Age 4,32,20230214
2023,02,Anne Arundel,2222,Sunset Elementary,Kindergarten,74,20230214
2023,02,Anne Arundel,2222,Sunset Elementary,Grade 1,58,20230214
2023,02,Anne Arundel,2222,Sunset Elementary,Grade 2,62,20230214
2023,02,Anne Arundel,2222,Sunset Elementary,Grade 3,68,20230214
2023,02,Anne Arundel,2222,Sunset Elementary,Grade 4,81,20230214
2023,02,Anne Arundel,2222,Sunset Elementary,Grade 5,59,20230214
2023,02,Anne Arundel,2222,Sunset Elementary,All Grades,434,20230214
2023,02,Anne Arundel,2233,Anne Arundel Evening High,Grade 9,20,20230214
2023,02,Anne Arundel,2233,Anne Arundel Evening High,Grade 10,50,20230214
2023,02,Anne Arundel,2233,Anne Arundel Evening High,Grade 11,52,20230214
2023,02,Anne Arundel,2233,Anne Arundel Evening High,Grade 12,120,20230214
2023,02,Anne Arundel,2233,Anne Arundel Evening High,All Grades,242,20230214
2023,02,Anne Arundel,2243,Magothy River Middle,Grade 6,209,20230214
2023,02,Anne Arundel,2243,Magothy River Middle,Grade 7,227,20230214
2023,02,Anne Arundel,2243,Magothy River Middle,Grade 8,247,20230214
2023,02,Anne Arundel,2243,Magothy River Middle,All Grades,683,20230214
2023,02,Anne Arundel,2273,Chesapeake High,Grade 9,412,20230214
2023,02,Anne Arundel,2273,Chesapeake High,Grade 10,365,20230214
2023,02,Anne Arundel,2273,Chesapeake High,Grade 11,331,20230214
2023,02,Anne Arundel,2273,Chesapeake High,Grade 12,311,20230214
2023,02,Anne Arundel,2273,Chesapeake High,All Grades,1419,20230214
2023,02,Anne Arundel,2322,Broadneck Elementary,Kindergarten,96,20230214
2023,02,Anne Arundel,2322,Broadneck Elementary,Grade 1,98,20230214
2023,02,Anne Arundel,2322,Broadneck Elementary,Grade 2,121,20230214
2023,02,Anne Arundel,2322,Broadneck Elementary,Grade 3,129,20230214
2023,02,Anne Arundel,2322,Broadneck Elementary,Grade 4,106,20230214
2023,02,Anne Arundel,2322,Broadneck Elementary,Grade 5,137,20230214
2023,02,Anne Arundel,2322,Broadneck Elementary,All Grades,687,20230214
2023,02,Anne Arundel,2363,Broadneck High,Grade 9,569,20230214
2023,02,Anne Arundel,2363,Broadneck High,Grade 10,555,20230214
2023,02,Anne Arundel,2363,Broadneck High,Grade 11,523,20230214
2023,02,Anne Arundel,2363,Broadneck High,Grade 12,527,20230214
2023,02,Anne Arundel,2363,Broadneck High,All Grades,2174,20230214
2023,02,Anne Arundel,2372,Windsor Farm Elementary,Prekindergarten Age 4,20,20230214
2023,02,Anne Arundel,2372,Windsor Farm Elementary,Kindergarten,69,20230214
2023,02,Anne Arundel,2372,Windsor Farm Elementary,Grade 1,69,20230214
2023,02,Anne Arundel,2372,Windsor Farm Elementary,Grade 2,81,20230214
2023,02,Anne Arundel,2372,Windsor Farm Elementary,Grade 3,83,20230214
2023,02,Anne Arundel,2372,Windsor Farm Elementary,Grade 4,88,20230214
2023,02,Anne Arundel,2372,Windsor Farm Elementary,Grade 5,81,20230214
2023,02,Anne Arundel,2372,Windsor Farm Elementary,All Grades,491,20230214
2023,02,Anne Arundel,2413,Severn River Middle,Grade 6,243,20230214
2023,02,Anne Arundel,2413,Severn River Middle,Grade 7,227,20230214
2023,02,Anne Arundel,2413,Severn River Middle,Grade 8,264,20230214
2023,02,Anne Arundel,2413,Severn River Middle,All Grades,734,20230214
2023,02,Anne Arundel,2423,Chesapeake Bay Middle,Grade 6,349,20230214
2023,02,Anne Arundel,2423,Chesapeake Bay Middle,Grade 7,354,20230214
2023,02,Anne Arundel,2423,Chesapeake Bay Middle,Grade 8,364,20230214
2023,02,Anne Arundel,2423,Chesapeake Bay Middle,All Grades,1067,20230214
2023,02,Anne Arundel,2432,Shipley's Choice Elementary,Kindergarten,56,20230214
2023,02,Anne Arundel,2432,Shipley's Choice Elementary,Grade 1,55,20230214
2023,02,Anne Arundel,2432,Shipley's Choice Elementary,Grade 2,45,20230214
2023,02,Anne Arundel,2432,Shipley's Choice Elementary,Grade 3,57,20230214
2023,02,Anne Arundel,2432,Shipley's Choice Elementary,Grade 4,59,20230214
2023,02,Anne Arundel,2432,Shipley's Choice Elementary,Grade 5,70,20230214
2023,02,Anne Arundel,2432,Shipley's Choice Elementary,All Grades,342,20230214
2023,02,Anne Arundel,3013,Arundel High,Grade 9,405,20230214
2023,02,Anne Arundel,3013,Arundel High,Grade 10,428,20230214
2023,02,Anne Arundel,3013,Arundel High,Grade 11,402,20230214
2023,02,Anne Arundel,3013,Arundel High,Grade 12,382,20230214
2023,02,Anne Arundel,3013,Arundel High,All Grades,1617,20230214
2023,02,Anne Arundel,3023,Arundel Middle,Grade 6,428,20230214
2023,02,Anne Arundel,3023,Arundel Middle,Grade 7,445,20230214
2023,02,Anne Arundel,3023,Arundel Middle,Grade 8,413,20230214
2023,02,Anne Arundel,3023,Arundel Middle,All Grades,1286,20230214
2023,02,Anne Arundel,3033,MacArthur Middle,Grade 6,300,20230214
2023,02,Anne Arundel,3033,MacArthur Middle,Grade 7,307,20230214
2023,02,Anne Arundel,3033,MacArthur Middle,Grade 8,271,20230214
2023,02,Anne Arundel,3033,MacArthur Middle,All Grades,878,20230214
2023,02,Anne Arundel,3062,Brock Bridge Elementary,Prekindergarten Age 4,20,20230214
2023,02,Anne Arundel,3062,Brock Bridge Elementary,Kindergarten,77,20230214
2023,02,Anne Arundel,3062,Brock Bridge Elementary,Grade 1,73,20230214
2023,02,Anne Arundel,3062,Brock Bridge Elementary,Grade 2,73,20230214
2023,02,Anne Arundel,3062,Brock Bridge Elementary,Grade 3,72,20230214
2023,02,Anne Arundel,3062,Brock Bridge Elementary,Grade 4,83,20230214
2023,02,Anne Arundel,3062,Brock Bridge Elementary,Grade 5,74,20230214
2023,02,Anne Arundel,3062,Brock Bridge Elementary,All Grades,472,20230214
2023,02,Anne Arundel,3063,Crofton High School,Grade 9,485,20230214
2023,02,Anne Arundel,3063,Crofton High School,Grade 10,528,20230214
2023,02,Anne Arundel,3063,Crofton High School,Grade 11,421,20230214
2023,02,Anne Arundel,3063,Crofton High School,Grade 12,371,20230214
2023,02,Anne Arundel,3063,Crofton High School,All Grades,1805,20230214
2023,02,Anne Arundel,3072,Crofton Elementary,Prekindergarten Age 4,*,20230214
2023,02,Anne Arundel,3072,Crofton Elementary,Kindergarten,94,20230214
2023,02,Anne Arundel,3072,Crofton Elementary,Grade 1,117,20230214
2023,02,Anne Arundel,3072,Crofton Elementary,Grade 2,97,20230214
2023,02,Anne Arundel,3072,Crofton Elementary,Grade 3,115,20230214
2023,02,Anne Arundel,3072,Crofton Elementary,Grade 4,122,20230214
2023,02,Anne Arundel,3072,Crofton Elementary,Grade 5,99,20230214
2023,02,Anne Arundel,3072,Crofton Elementary,All Grades,653,20230214
2023,02,Anne Arundel,3082,Crofton Woods Elementary,Kindergarten,110,20230214
2023,02,Anne Arundel,3082,Crofton Woods Elementary,Grade 1,120,20230214
2023,02,Anne Arundel,3082,Crofton Woods Elementary,Grade 2,129,20230214
2023,02,Anne Arundel,3082,Crofton Woods Elementary,Grade 3,120,20230214
2023,02,Anne Arundel,3082,Crofton Woods Elementary,Grade 4,129,20230214
2023,02,Anne Arundel,3082,Crofton Woods Elementary,Grade 5,126,20230214
2023,02,Anne Arundel,3082,Crofton Woods Elementary,All Grades,734,20230214
2023,02,Anne Arundel,3092,Seven Oaks Elementary,Prekindergarten Age 4,66,20230214
2023,02,Anne Arundel,3092,Seven Oaks Elementary,Kindergarten,77,20230214
2023,02,Anne Arundel,3092,Seven Oaks Elementary,Grade 1,82,20230214
2023,02,Anne Arundel,3092,Seven Oaks Elementary,Grade 2,72,20230214
2023,02,Anne Arundel,3092,Seven Oaks Elementary,Grade 3,70,20230214
2023,02,Anne Arundel,3092,Seven Oaks Elementary,Grade 4,69,20230214
2023,02,Anne Arundel,3092,Seven Oaks Elementary,Grade 5,72,20230214
2023,02,Anne Arundel,3092,Seven Oaks Elementary,All Grades,508,20230214
2023,02,Anne Arundel,3102,Hebron - Harman Elementary,Prekindergarten Age 4,20,20230214
2023,02,Anne Arundel,3102,Hebron - Harman Elementary,Kindergarten,111,20230214
2023,02,Anne Arundel,3102,Hebron - Harman Elementary,Grade 1,110,20230214
2023,02,Anne Arundel,3102,Hebron - Harman Elementary,Grade 2,107,20230214
2023,02,Anne Arundel,3102,Hebron - Harman Elementary,Grade 3,114,20230214
2023,02,Anne Arundel,3102,Hebron - Harman Elementary,Grade 4,108,20230214
2023,02,Anne Arundel,3102,Hebron - Harman Elementary,Grade 5,107,20230214
2023,02,Anne Arundel,3102,Hebron - Harman Elementary,All Grades,677,20230214
2023,02,Anne Arundel,3112,Jessup Elementary,Prekindergarten Age 4,68,20230214
2023,02,Anne Arundel,3112,Jessup Elementary,Kindergarten,112,20230214
2023,02,Anne Arundel,3112,Jessup Elementary,Grade 1,74,20230214
2023,02,Anne Arundel,3112,Jessup Elementary,Grade 2,89,20230214
2023,02,Anne Arundel,3112,Jessup Elementary,Grade 3,85,20230214
2023,02,Anne Arundel,3112,Jessup Elementary,Grade 4,77,20230214
2023,02,Anne Arundel,3112,Jessup Elementary,Grade 5,92,20230214
2023,02,Anne Arundel,3112,Jessup Elementary,All Grades,597,20230214
2023,02,Anne Arundel,3122,Manor View Elementary,Grade 1,60,20230214
2023,02,Anne Arundel,3122,Manor View Elementary,Grade 2,68,20230214
2023,02,Anne Arundel,3122,Manor View Elementary,Grade 3,36,20230214
2023,02,Anne Arundel,3122,Manor View Elementary,Grade 4,41,20230214
2023,02,Anne Arundel,3122,Manor View Elementary,Grade 5,35,20230214
2023,02,Anne Arundel,3122,Manor View Elementary,All Grades,240,20230214
2023,02,Anne Arundel,3132,Maryland City Elementary,Prekindergarten Age 4,39,20230214
2023,02,Anne Arundel,3132,Maryland City Elementary,Kindergarten,86,20230214
2023,02,Anne Arundel,3132,Maryland City Elementary,Grade 1,53,20230214
2023,02,Anne Arundel,3132,Maryland City Elementary,Grade 2,63,20230214
2023,02,Anne Arundel,3132,Maryland City Elementary,Grade 3,67,20230214
2023,02,Anne Arundel,3132,Maryland City Elementary,Grade 4,67,20230214
2023,02,Anne Arundel,3132,Maryland City Elementary,Grade 5,61,20230214
2023,02,Anne Arundel,3132,Maryland City Elementary,All Grades,436,20230214
2023,02,Anne Arundel,3142,Meade Heights Elementary,Prekindergarten Age 4,37,20230214
2023,02,Anne Arundel,3142,Meade Heights Elementary,Kindergarten,60,20230214
2023,02,Anne Arundel,3142,Meade Heights Elementary,Grade 1,61,20230214
2023,02,Anne Arundel,3142,Meade Heights Elementary,Grade 2,57,20230214
2023,02,Anne Arundel,3142,Meade Heights Elementary,Grade 3,58,20230214
2023,02,Anne Arundel,3142,Meade Heights Elementary,Grade 4,57,20230214
2023,02,Anne Arundel,3142,Meade Heights Elementary,Grade 5,41,20230214
2023,02,Anne Arundel,3142,Meade Heights Elementary,All Grades,371,20230214
2023,02,Anne Arundel,3152,Van Bokkelen Elementary,Prekindergarten Age 4,68,20230214
2023,02,Anne Arundel,3152,Van Bokkelen Elementary,Kindergarten,52,20230214
2023,02,Anne Arundel,3152,Van Bokkelen Elementary,Grade 1,43,20230214
2023,02,Anne Arundel,3152,Van Bokkelen Elementary,Grade 2,48,20230214
2023,02,Anne Arundel,3152,Van Bokkelen Elementary,Grade 3,63,20230214
2023,02,Anne Arundel,3152,Van Bokkelen Elementary,Grade 4,68,20230214
2023,02,Anne Arundel,3152,Van Bokkelen Elementary,Grade 5,60,20230214
2023,02,Anne Arundel,3152,Van Bokkelen Elementary,All Grades,402,20230214
2023,02,Anne Arundel,3162,Millersville Elementary,Kindergarten,59,20230214
2023,02,Anne Arundel,3162,Millersville Elementary,Grade 1,64,20230214
2023,02,Anne Arundel,3162,Millersville Elementary,Grade 2,64,20230214
2023,02,Anne Arundel,3162,Millersville Elementary,Grade 3,69,20230214
2023,02,Anne Arundel,3162,Millersville Elementary,Grade 4,62,20230214
2023,02,Anne Arundel,3162,Millersville Elementary,Grade 5,54,20230214
2023,02,Anne Arundel,3162,Millersville Elementary,All Grades,372,20230214
2023,02,Anne Arundel,3172,Odenton Elementary,Prekindergarten Age 4,60,20230214
2023,02,Anne Arundel,3172,Odenton Elementary,Kindergarten,72,20230214
2023,02,Anne Arundel,3172,Odenton Elementary,Grade 1,80,20230214
2023,02,Anne Arundel,3172,Odenton Elementary,Grade 2,88,20230214
2023,02,Anne Arundel,3172,Odenton Elementary,Grade 3,98,20230214
2023,02,Anne Arundel,3172,Odenton Elementary,Grade 4,80,20230214
2023,02,Anne Arundel,3172,Odenton Elementary,Grade 5,97,20230214
2023,02,Anne Arundel,3172,Odenton Elementary,All Grades,575,20230214
2023,02,Anne Arundel,3182,Pershing Hill Elementary,Kindergarten,*,20230214
2023,02,Anne Arundel,3182,Pershing Hill Elementary,Grade 1,140,20230214
2023,02,Anne Arundel,3182,Pershing Hill Elementary,Grade 2,105,20230214
2023,02,Anne Arundel,3182,Pershing Hill Elementary,Grade 3,114,20230214
2023,02,Anne Arundel,3182,Pershing Hill Elementary,Grade 4,109,20230214
2023,02,Anne Arundel,3182,Pershing Hill Elementary,Grade 5,85,20230214
2023,02,Anne Arundel,3182,Pershing Hill Elementary,All Grades,556,20230214
2023,02,Anne Arundel,3192,Ridgeway Elementary,Kindergarten,89,20230214
2023,02,Anne Arundel,3192,Ridgeway Elementary,Grade 1,92,20230214
2023,02,Anne Arundel,3192,Ridgeway Elementary,Grade 2,84,20230214
2023,02,Anne Arundel,3192,Ridgeway Elementary,Grade 3,116,20230214
2023,02,Anne Arundel,3192,Ridgeway Elementary,Grade 4,100,20230214
2023,02,Anne Arundel,3192,Ridgeway Elementary,Grade 5,117,20230214
2023,02,Anne Arundel,3192,Ridgeway Elementary,All Grades,598,20230214
2023,02,Anne Arundel,3202,Severn Elementary,Prekindergarten Age 4,20,20230214
2023,02,Anne Arundel,3202,Severn Elementary,Kindergarten,105,20230214
