Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Mobility Rate,Mobility Count,Entrants Rate,Entrants Count,Withdrawals Rate,Withdrawals Count,Average Daily Member Count,Create Date
2023,13,Howard,0106,Elkridge Landing Middle,Middle,10.6,72,<= 5.0,*,6.2,42,681.0,20240115
2023,13,Howard,0107,Ilchester Elementary,Elementary,6.0,30,<= 5.0,*,<= 5.0,*,499.2,20240115
2023,13,Howard,0108,Bonnie Branch Middle,Middle,8.9,60,<= 5.0,*,6.1,41,676.3,20240115
2023,13,Howard,0109,Ducketts Lane,Elementary,14.6,81,6.9,38,7.8,43,554.6,20240115
2023,13,Howard,0110,Thomas Viaduct,Middle,13.3,114,5.9,51,7.3,63,857.5,20240115
2023,13,Howard,0111,Hanover Hills,Elementary,23.0,185,9.8,79,13.2,106,802.7,20240115
2023,13,Howard,0202,Ellicott Mills Middle,Middle,9.3,62,<= 5.0,*,5.4,36,668.6,20240115
2023,13,Howard,0203,Howard High,High,6.2,107,<= 5.0,*,<= 5.0,*,1725.5,20240115
2023,13,Howard,0204,St. Johns Lane Elementary,Elementary,6.7,44,<= 5.0,*,<= 5.0,*,652.0,20240115
2023,13,Howard,0207,Mount Hebron High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,13,Howard,0208,Northfield Elementary,Elementary,7.5,56,<= 5.0,*,<= 5.0,*,746.6,20240115
2023,13,Howard,0209,Patapsco Middle,Middle,5.6,37,<= 5.0,*,<= 5.0,*,666.6,20240115
2023,13,Howard,0210,Centennial Lane Elementary,Elementary,8.0,54,<= 5.0,*,<= 5.0,*,673.1,20240115
2023,13,Howard,0211,Dunloggin Middle,Middle,13.5,83,<= 5.0,*,8.6,53,617.0,20240115
2023,13,Howard,0213,Worthington Elementary,Elementary,7.7,30,<= 5.0,*,5.2,20,388.0,20240115
2023,13,Howard,0214,Centennial High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,13,Howard,0215,Waverly Elementary,Elementary,7.0,57,<= 5.0,*,<= 5.0,*,817.4,20240115
2023,13,Howard,0216,Burleigh Manor Middle School,Middle,7.8,63,<= 5.0,*,<= 5.0,*,809.5,20240115
2023,13,Howard,0217,Hollifield Station Elementary,Elementary,16.3,118,6.0,43,10.4,75,722.4,20240115
2023,13,Howard,0218,Bellows Spring Elementary,Elementary,21.4,155,9.3,67,12.2,88,723.6,20240115
2023,13,Howard,0219,Veterans Elementary,Elementary,20.5,164,9.4,75,11.1,89,798.8,20240115
2023,13,Howard,0302,West Friendship Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,13,Howard,0304,Mount View Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,13,Howard,0305,Manor Woods Elementary,Elementary,10.4,69,<= 5.0,*,5.9,39,664.4,20240115
2023,13,Howard,0306,Triadelphia Ridge Elementary,Elementary,7.1,43,<= 5.0,*,<= 5.0,*,604.8,20240115
2023,13,Howard,0307,Folly Quarter Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,13,Howard,0308,Marriotts Ridge High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,13,Howard,0404,Glenelg High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,13,Howard,0405,Glenwood Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,13,Howard,0406,Bushy Park Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,13,Howard,0407,Lisbon Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,13,Howard,0505,Clarksville Elementary,Elementary,10.5,61,<= 5.0,*,7.1,41,579.0,20240115
2023,13,Howard,0509,Atholton High,High,7.1,104,<= 5.0,*,<= 5.0,*,1461.4,20240115
2023,13,Howard,0510,Bryant Woods Elementary,Elementary,13.1,46,7.7,27,5.4,19,351.3,20240115
2023,13,Howard,0512,Wilde Lake Middle,Middle,14.4,87,6.1,37,8.3,50,605.4,20240115
2023,13,Howard,0514,Longfellow Elementary,Elementary,10.9,48,<= 5.0,*,7.7,34,441.3,20240115
2023,13,Howard,0515,Running Brook Elementary,Elementary,21.1,71,8.0,27,13.1,44,337.0,20240115
2023,13,Howard,0516,Wilde Lake High,High,15.0,197,<= 5.0,*,10.5,138,1315.1,20240115
2023,13,Howard,0517,Swansfield Elementary,Elementary,9.3,53,<= 5.0,*,<= 5.0,*,569.1,20240115
2023,13,Howard,0518,Harpers Choice Middle,Middle,16.3,78,<= 5.0,*,12.5,60,478.3,20240115
2023,13,Howard,0520,Clemens Crossing Elementary,Elementary,10.8,58,<= 5.0,*,8.0,43,536.7,20240115
2023,13,Howard,0521,Clarksville Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,13,Howard,0522,Cedar Lane Special Center,Elementary,33.0,16,22.7,11,10.3,5,48.4,20240115
2023,13,Howard,0522,Cedar Lane Special Center,Middle,22.7,5,13.6,3,9.1,2,22.1,20240115
2023,13,Howard,0522,Cedar Lane Special Center,High,18.9,10,7.6,4,11.3,6,52.9,20240115
2023,13,Howard,0522,Cedar Lane Special Center,All,25.1,31,14.6,18,10.5,13,123.4,20240115
2023,13,Howard,0523,Pointers Run Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,13,Howard,0524,River Hill High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,13,Howard,0525,Fulton Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,13,Howard,0526,Lime Kiln Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,13,Howard,0527,Reservoir High,High,6.0,109,<= 5.0,*,<= 5.0,*,1831.5,20240115
2023,13,Howard,0528,Dayton Oaks,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,13,Howard,0602,Guilford Elementary,Elementary,14.4,67,7.8,36,6.7,31,463.9,20240115
2023,13,Howard,0603,Atholton Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,13,Howard,0604,Waterloo Elementary,Elementary,8.8,49,<= 5.0,*,<= 5.0,*,554.5,20240115
2023,13,Howard,0605,Thunder Hill Elementary,Elementary,18.8,89,8.3,39,10.6,50,472.6,20240115
2023,13,Howard,0606,Hammond Elementary,Elementary,7.9,52,<= 5.0,*,<= 5.0,*,661.8,20240115
2023,13,Howard,0607,Hammond Middle School,Middle,6.1,35,<= 5.0,*,<= 5.0,*,576.1,20240115
2023,13,Howard,0608,Stevens Forest Elementary,Elementary,12.3,36,5.1,15,7.2,21,293.5,20240115
2023,13,Howard,0609,Talbott Springs Elementary,Elementary,10.3,43,<= 5.0,*,6.5,27,415.5,20240115
2023,13,Howard,0610,Oakland Mills Middle,Middle,9.3,44,<= 5.0,*,6.1,29,475.5,20240115
2023,13,Howard,0611,Oakland Mills High,High,11.2,158,<= 5.0,*,6.4,90,1412.9,20240115
2023,13,Howard,0612,Phelps Luck Elementary,Elementary,13.4,93,5.2,36,8.2,57,695.4,20240115
2023,13,Howard,0613,Jeffers Hill Elementary,Elementary,10.2,39,<= 5.0,*,5.8,22,380.7,20240115
2023,13,Howard,0616,Cradlerock Elementary,Elementary,12.4,54,5.7,25,6.7,29,435.2,20240115
2023,13,Howard,0617,Lake Elkhorn Middle,Middle,9.5,57,<= 5.0,*,7.0,42,597.0,20240115
2023,13,Howard,0618,Laurel Woods Elementary,Elementary,19.0,112,7.5,44,11.5,68,590.2,20240115
2023,13,Howard,0619,Hammond High,High,10.7,137,<= 5.0,*,7.4,94,1277.4,20240115
2023,13,Howard,0620,Bollman Bridge Elementary,Elementary,10.2,67,<= 5.0,*,6.2,41,659.7,20240115
2023,13,Howard,0621,Patuxent Valley Middle,Middle,11.1,85,<= 5.0,*,6.9,53,768.6,20240115
2023,13,Howard,0622,Forest Ridge Elementary,Elementary,10.0,62,<= 5.0,*,5.7,35,617.6,20240115
2023,13,Howard,0623,Long Reach High,High,12.9,217,<= 5.0,*,9.4,159,1687.4,20240115
2023,13,Howard,0624,Murray Hill Middle,Middle,13.7,81,5.4,32,8.3,49,589.6,20240115
2023,13,Howard,0625,Gorman Crossing Elementary,Elementary,9.6,68,<= 5.0,*,5.1,36,709.2,20240115
2023,13,Howard,A,All Howard Schools,Elementary,10.8,2667,<= 5.0,*,6.1,1500,24691.9,20240115
2023,13,Howard,A,All Howard Schools,Middle,9.0,1181,<= 5.0,*,5.3,698,13190.8,20240115
2023,13,Howard,A,All Howard Schools,High,7.6,1403,<= 5.0,*,<= 5.0,*,18357.9,20240115
2023,13,Howard,A,All Howard Schools,All,9.3,5251,<= 5.0,*,5.5,3102,56240.6,20240115
2023,14,Kent,0105,Galena Elementary School,Elementary,12.9,33,6.3,16,6.7,17,254.9,20240115
2023,14,Kent,0301,Kent County High,High,10.0,53,<= 5.0,*,7.0,37,530.4,20240115
2023,14,Kent,0402,Kent County Middle School,Middle,8.8,35,<= 5.0,*,5.8,23,397.9,20240115
2023,14,Kent,0403,H. H. Garnett Elementary,Elementary,10.7,33,<= 5.0,*,6.5,20,307.4,20240115
2023,14,Kent,0504,Rock Hall Elementary,Elementary,6.8,11,<= 5.0,*,<= 5.0,*,162.6,20240115
2023,14,Kent,A,All Kent Schools,Elementary,10.6,77,<= 5.0,*,6.2,45,724.9,20240115
2023,14,Kent,A,All Kent Schools,Middle,8.8,35,<= 5.0,*,5.8,23,397.9,20240115
2023,14,Kent,A,All Kent Schools,High,10.0,53,<= 5.0,*,7.0,37,530.4,20240115
2023,14,Kent,A,All Kent Schools,All,10.0,165,<= 5.0,*,6.4,105,1653.3,20240115
2023,15,Montgomery,0051,Laytonsville Elementary,Elementary,8.6,29,<= 5.0,*,5.1,17,335.6,20240115
2023,15,Montgomery,0100,Clopper Mill Elementary,Elementary,14.6,56,6.5,25,8.1,31,384.2,20240115
2023,15,Montgomery,0101,Clarksburg Elementary,Elementary,12.2,95,5.4,42,6.8,53,781.6,20240115
2023,15,Montgomery,0102,Germantown Elementary,Elementary,9.3,26,<= 5.0,*,5.4,15,278.4,20240115
2023,15,Montgomery,0104,Seneca Valley High,High,10.8,242,<= 5.0,*,7.3,162,2230.7,20240115
2023,15,Montgomery,0105,Ridgeview Middle,Middle,9.8,74,<= 5.0,*,5.4,41,758.2,20240115
2023,15,Montgomery,0106,Fox Chapel Elementary,Elementary,13.4,76,6.9,39,6.5,37,565.6,20240115
2023,15,Montgomery,0107,Martin Luther King Jr. Middle,Middle,14.4,127,<= 5.0,*,9.7,86,882.7,20240115
2023,15,Montgomery,0108,Lake Seneca Elementary,Elementary,19.3,75,7.2,28,12.1,47,387.6,20240115
2023,15,Montgomery,0109,Waters Landing Elementary,Elementary,16.8,123,5.6,41,11.2,82,732.6,20240115
2023,15,Montgomery,0110,S. Christa McAuliffe Elementary,Elementary,16.1,77,5.7,27,10.5,50,477.0,20240115
2023,15,Montgomery,0111,Captain James E. Daly Elementary,Elementary,16.3,80,6.3,31,10.0,49,490.9,20240115
2023,15,Montgomery,0115,Neelsville Middle,Middle,11.1,91,<= 5.0,*,7.7,63,817.1,20240115
2023,15,Montgomery,0125,Quince Orchard High,High,8.1,175,<= 5.0,*,5.3,115,2157.3,20240115
2023,15,Montgomery,0152,Poolesville High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0153,Poolesville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0155,Rosa M. Parks Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0156,Lois P. Rockwell Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0157,Roberto W. Clemente Middle,Middle,8.8,76,<= 5.0,*,<= 5.0,*,864.7,20240115
2023,15,Montgomery,0158,Dr. Ronald E. McNair Elementary,Elementary,7.5,53,<= 5.0,*,<= 5.0,*,707.1,20240115
2023,15,Montgomery,0159,Rachel Carson Elementary,Elementary,7.3,49,<= 5.0,*,<= 5.0,*,673.3,20240115
2023,15,Montgomery,0201,Richard Montgomery High,High,7.0,168,<= 5.0,*,<= 5.0,*,2389.8,20240115
2023,15,Montgomery,0204,Garrett Park Elementary,Elementary,7.9,54,<= 5.0,*,5.3,36,682.5,20240115
2023,15,Montgomery,0206,Twinbrook Elementary,Elementary,14.0,60,<= 5.0,*,9.8,42,428.9,20240115
2023,15,Montgomery,0207,Beall Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0209,Lakewood Elementary,Elementary,7.2,32,<= 5.0,*,<= 5.0,*,441.4,20240115
2023,15,Montgomery,0210,Maryvale Elementary,Elementary,7.2,39,<= 5.0,*,<= 5.0,*,541.1,20240115
2023,15,Montgomery,0211,Julius West Middle,Middle,8.6,115,<= 5.0,*,6.2,82,1329.6,20240115
2023,15,Montgomery,0212,Meadow Hall Elementary,Elementary,17.5,69,8.6,34,8.9,35,395.0,20240115
2023,15,Montgomery,0215,Carl Sandburg Center,Elementary,23.1,20,10.4,9,12.7,11,86.6,20240115
2023,15,Montgomery,0216,Travilah Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0219,Farmland Elementary,Elementary,10.9,88,<= 5.0,*,6.9,56,807.3,20240115
2023,15,Montgomery,0220,Luxmanor Elementary,Elementary,10.3,66,<= 5.0,*,7.4,47,638.1,20240115
2023,15,Montgomery,0226,Beverly Farms Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0227,Ritchie Park Elementary,Elementary,6.7,25,<= 5.0,*,5.1,19,375.8,20240115
2023,15,Montgomery,0228,Herbert Hoover Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0229,College Gardens Elementary,Elementary,9.7,45,<= 5.0,*,<= 5.0,*,464.7,20240115
2023,15,Montgomery,0230,Rockville High,High,8.3,126,<= 5.0,*,5.6,85,1515.2,20240115
2023,15,Montgomery,0232,Tilden Middle,Middle,8.5,94,<= 5.0,*,5.3,59,1109.6,20240115
2023,15,Montgomery,0233,Fallsmead Elementary,Elementary,8.2,44,<= 5.0,*,6.0,32,537.6,20240115
2023,15,Montgomery,0234,Thomas S. Wootton High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0235,Wayside Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0237,Robert Frost Middle School,Middle,7.6,74,<= 5.0,*,<= 5.0,*,968.1,20240115
2023,15,Montgomery,0238,Cold Spring Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0241,DuFief Elementary,Elementary,8.4,21,5.2,13,<= 5.0,*,249.3,20240115
2023,15,Montgomery,0242,Dr. Sally K. Ride Elementary,Elementary,10.1,45,<= 5.0,*,7.2,32,444.3,20240115
2023,15,Montgomery,0244,Thurgood Marshall Elementary,Elementary,13.9,75,5.2,28,8.7,47,537.7,20240115
2023,15,Montgomery,0246,Northwest High,High,6.2,154,<= 5.0,*,<= 5.0,*,2489.8,20240115
2023,15,Montgomery,0247,John H. Poole Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0248,Forest Oak Middle,Middle,11.6,108,<= 5.0,*,6.8,63,932.9,20240115
2023,15,Montgomery,0249,Clarksburg High,High,9.5,214,<= 5.0,*,6.0,134,2248.6,20240115
2023,15,Montgomery,0302,Burtonsville Elementary,Elementary,11.1,67,<= 5.0,*,8.0,48,603.2,20240115
2023,15,Montgomery,0303,Fairland Elementary,Elementary,17.1,84,7.5,37,9.6,47,491.0,20240115
2023,15,Montgomery,0304,JoAnn Leleck at Broad Acres Elementary,Elementary,15.0,101,6.4,43,8.6,58,674.6,20240115
2023,15,Montgomery,0305,Jackson Road Elementary,Elementary,13.0,76,<= 5.0,*,8.2,48,584.0,20240115
2023,15,Montgomery,0307,Roscoe R Nix Elementary,Elementary,18.3,77,5.7,24,12.6,53,421.3,20240115
2023,15,Montgomery,0308,Cloverly Elementary,Elementary,9.6,40,6.0,25,<= 5.0,*,416.7,20240115
2023,15,Montgomery,0309,Burnt Mills Elementary,Elementary,15.5,93,5.7,34,9.8,59,601.5,20240115
2023,15,Montgomery,0310,Cannon Road Elementary,Elementary,12.8,52,5.9,24,6.9,28,406.5,20240115
2023,15,Montgomery,0311,Francis Scott Key Middle,Middle,9.9,96,<= 5.0,*,6.2,60,969.6,20240115
2023,15,Montgomery,0312,William Tyler Page Elementary,Elementary,7.4,44,<= 5.0,*,<= 5.0,*,592.8,20240115
2023,15,Montgomery,0313,Galway Elementary,Elementary,10.4,72,<= 5.0,*,7.8,54,694.2,20240115
2023,15,Montgomery,0315,Paint Branch High,High,7.5,159,<= 5.0,*,5.2,110,2122.9,20240115
2023,15,Montgomery,0316,Stonegate Elementary,Elementary,7.3,36,<= 5.0,*,<= 5.0,*,496.4,20240115
2023,15,Montgomery,0321,James Hubert Blake High,High,8.2,146,<= 5.0,*,5.9,104,1776.6,20240115
2023,15,Montgomery,0333,Benjamin Banneker Middle,Middle,11.6,90,<= 5.0,*,6.8,53,778.7,20240115
2023,15,Montgomery,0334,Greencastle Elementary,Elementary,13.8,88,6.1,39,7.7,49,639.1,20240115
2023,15,Montgomery,0335,Briggs Chaney Middle,Middle,12.1,105,5.1,44,7.0,61,868.8,20240115
2023,15,Montgomery,0336,Little Bennett Elementary,Elementary,9.8,62,<= 5.0,*,<= 5.0,*,632.8,20240115
2023,15,Montgomery,0337,"William B. Gibbs, Jr. Elementary",Elementary,8.6,46,<= 5.0,*,5.6,30,535.4,20240115
2023,15,Montgomery,0340,Great Seneca Creek Elementary,Elementary,12.7,67,6.4,34,6.3,33,527.6,20240115
2023,15,Montgomery,0341,Wilson Wims Elementary School,Elementary,5.2,28,<= 5.0,*,<= 5.0,*,533.5,20240115
2023,15,Montgomery,0345,Hallie Wells Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0346,Bayard Rustin Elementary,Elementary,7.8,57,<= 5.0,*,5.6,41,730.9,20240115
2023,15,Montgomery,0347,Snowden Farm Elementary,Elementary,6.4,43,<= 5.0,*,<= 5.0,*,671.1,20240115
2023,15,Montgomery,0351,Darnestown Elementary,Elementary,6.4,22,<= 5.0,*,<= 5.0,*,342.3,20240115
2023,15,Montgomery,0360,Jones Lane Elementary,Elementary,5.8,26,<= 5.0,*,<= 5.0,*,446.3,20240115
2023,15,Montgomery,0401,Bethesda Elementary,Elementary,12.3,75,<= 5.0,*,9.7,59,609.7,20240115
2023,15,Montgomery,0403,Chevy Chase Elementary,Elementary,5.1,22,<= 5.0,*,<= 5.0,*,434.4,20240115
2023,15,Montgomery,0405,Somerset Elementary,Elementary,7.5,25,<= 5.0,*,5.7,19,334.2,20240115
2023,15,Montgomery,0406,Bethesda-Chevy Chase High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0408,Westbrook Elementary,Elementary,9.9,50,<= 5.0,*,7.3,37,505.4,20240115
2023,15,Montgomery,0410,Bradley Hills Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0412,Westland Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0413,North Bethesda Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0415,North Chevy Chase Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0417,Wood Acres Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0419,Burning Tree Elementary,Elementary,5.8,26,<= 5.0,*,<= 5.0,*,444.7,20240115
2023,15,Montgomery,0420,Bannockburn Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0422,Wyngate Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0424,Walter Johnson High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0425,Ashburton Elementary,Elementary,6.2,50,<= 5.0,*,<= 5.0,*,809.7,20240115
2023,15,Montgomery,0427,Walt Whitman High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0428,Thomas W. Pyle Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0501,Sherwood Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0502,Olney Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0503,Sherwood High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0504,Westover Elementary,Elementary,6.2,16,<= 5.0,*,<= 5.0,*,258.4,20240115
2023,15,Montgomery,0505,Lucy V. Barnsley Elementary,Elementary,8.8,58,<= 5.0,*,<= 5.0,*,657.5,20240115
2023,15,Montgomery,0506,Flower Valley Elementary,Elementary,7.6,41,<= 5.0,*,<= 5.0,*,542.6,20240115
2023,15,Montgomery,0507,William H. Farquhar Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0508,Candlewood Elementary,Elementary,9.7,36,<= 5.0,*,5.4,20,370.5,20240115
2023,15,Montgomery,0510,Col. Zadok Magruder High,High,7.8,131,<= 5.0,*,5.3,89,1675.4,20240115
2023,15,Montgomery,0511,Cashell Elementary,Elementary,6.4,20,<= 5.0,*,<= 5.0,*,312.2,20240115
2023,15,Montgomery,0512,Greenwood Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0513,Belmont Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0514,Judith A. Resnik Elementary,Elementary,15.7,85,6.3,34,9.4,51,541.2,20240115
2023,15,Montgomery,0517,Sligo Creek Elementary,Elementary,7.7,50,<= 5.0,*,<= 5.0,*,652.1,20240115
2023,15,Montgomery,0518,Brooke Grove Elementary,Elementary,8.0,32,<= 5.0,*,<= 5.0,*,398.8,20240115
2023,15,Montgomery,0521,Shady Grove Middle,Middle,9.8,49,<= 5.0,*,6.4,32,497.6,20240115
2023,15,Montgomery,0522,Lakelands Park Middle,Middle,10.0,104,<= 5.0,*,6.1,63,1038.1,20240115
2023,15,Montgomery,0523,Spark M. Matsunaga Elementary,Elementary,11.4,66,6.0,35,5.4,31,578.8,20240115
2023,15,Montgomery,0545,Watkins Mill High,High,14.7,254,<= 5.0,*,10.5,181,1722.7,20240115
2023,15,Montgomery,0546,Goshen Elementary,Elementary,8.1,40,<= 5.0,*,5.2,26,496.5,20240115
2023,15,Montgomery,0549,Flower Hill Elementary,Elementary,13.7,60,5.5,24,8.2,36,436.9,20240115
2023,15,Montgomery,0551,Gaithersburg High,High,13.5,328,<= 5.0,*,9.3,227,2431.7,20240115
2023,15,Montgomery,0552,Washington Grove Elementary,Elementary,15.6,53,<= 5.0,*,11.8,40,339.8,20240115
2023,15,Montgomery,0553,Gaithersburg Elementary,Elementary,17.9,123,6.4,44,11.5,79,686.1,20240115
2023,15,Montgomery,0554,Gaithersburg Middle,Middle,13.0,113,<= 5.0,*,8.1,71,872.4,20240115
2023,15,Montgomery,0555,Rosemont Elementary,Elementary,20.4,118,6.9,40,13.5,78,578.2,20240115
2023,15,Montgomery,0556,Mill Creek Towne Elementary,Elementary,12.3,56,6.4,29,5.9,27,454.8,20240115
2023,15,Montgomery,0557,Montgomery Village Middle,Middle,17.3,132,<= 5.0,*,12.4,95,763.5,20240115
2023,15,Montgomery,0558,Whetstone Elementary,Elementary,15.2,96,5.8,37,9.3,59,632.8,20240115
2023,15,Montgomery,0559,Brown Station Elementary,Elementary,17.7,92,6.6,34,11.2,58,518.8,20240115
2023,15,Montgomery,0561,Watkins Mill Elementary,Elementary,19.6,133,7.9,54,11.6,79,679.7,20240115
2023,15,Montgomery,0562,Redland Middle,Middle,8.4,48,<= 5.0,*,5.1,29,569.3,20240115
2023,15,Montgomery,0563,Summit Hall Elementary,Elementary,18.9,72,8.1,31,10.8,41,381.2,20240115
2023,15,Montgomery,0564,South Lake Elementary,Elementary,15.3,113,5.3,39,10.0,74,736.9,20240115
2023,15,Montgomery,0565,Sequoyah Elementary,Elementary,7.4,31,<= 5.0,*,5.5,23,421.5,20240115
2023,15,Montgomery,0566,Fields Road Elementary,Elementary,15.1,64,6.6,28,8.5,36,424.5,20240115
2023,15,Montgomery,0568,Stedwick Elementary,Elementary,12.7,61,<= 5.0,*,8.1,39,479.2,20240115
2023,15,Montgomery,0569,Strawberry Knoll Elementary,Elementary,13.0,53,<= 5.0,*,8.1,33,407.9,20240115
2023,15,Montgomery,0570,Diamond Elementary,Elementary,15.8,107,5.5,37,10.3,70,677.3,20240115
2023,15,Montgomery,0580,Harriet R. Tubman Elementary,Elementary,18.0,72,8.3,33,9.8,39,399.2,20240115
2023,15,Montgomery,0601,Potomac Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0602,Winston Churchill High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0603,Seven Locks Elementary,Elementary,5.4,21,<= 5.0,*,<= 5.0,*,391.1,20240115
2023,15,Montgomery,0604,Carderock Springs Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0606,Cabin John Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0607,Bells Mill Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0647,Silver Spring International Middle,Middle,6.3,73,<= 5.0,*,<= 5.0,*,1156.2,20240115
2023,15,Montgomery,0652,Monocacy Elementary,Elementary,6.5,11,<= 5.0,*,<= 5.0,*,169.8,20240115
2023,15,Montgomery,0653,Stone Mill Elementary,Elementary,7.0,35,<= 5.0,*,<= 5.0,*,497.8,20240115
2023,15,Montgomery,0701,Damascus High,High,7.1,100,<= 5.0,*,<= 5.0,*,1409.8,20240115
2023,15,Montgomery,0702,Damascus Elementary,Elementary,7.7,29,<= 5.0,*,<= 5.0,*,376.1,20240115
2023,15,Montgomery,0703,Cedar Grove Elementary,Elementary,6.7,26,<= 5.0,*,<= 5.0,*,389.2,20240115
2023,15,Montgomery,0704,Woodfield Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,15,Montgomery,0705,John T. Baker Middle School,Middle,7.3,60,<= 5.0,*,<= 5.0,*,824.9,20240115
2023,15,Montgomery,0706,Clearspring Elementary,Elementary,6.2,33,<= 5.0,*,<= 5.0,*,533.0,20240115
2023,15,Montgomery,0707,Rocky Hill Middle,Middle,8.2,87,<= 5.0,*,<= 5.0,*,1059.9,20240115
2023,15,Montgomery,0708,Kingsview Middle,Middle,5.7,55,<= 5.0,*,<= 5.0,*,960.7,20240115
