Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Mobility Rate,Mobility Count,Entrants Rate,Entrants Count,Withdrawals Rate,Withdrawals Count,Average Daily Member Count,Create Date
2022,03,Baltimore County,0406,Reisterstown Elementary,Elementary,25.5,118,11.5,53,14.1,65,462.3,20221114
2022,03,Baltimore County,0407,Glyndon Elementary,Elementary,13.6,65,6.3,30,7.3,35,477.5,20221114
2022,03,Baltimore County,0408,Cedarmere Elementary,Elementary,18.8,97,7.6,39,11.3,58,515.2,20221114
2022,03,Baltimore County,0410,Lyons Mill Elementary,Elementary,16.8,111,6.2,41,10.6,70,659.9,20221114
2022,03,Baltimore County,0451,Franklin Middle,Middle,16.3,190,7.2,84,9.1,106,1168.8,20221114
2022,03,Baltimore County,0452,Owings Mills High,High,20.4,237,8.2,95,12.2,142,1163.0,20221114
2022,03,Baltimore County,0472,Franklin High,High,12.9,185,<= 5.0,*,8.4,120,1437.0,20221114
2022,03,Baltimore County,0473,New Town High,High,15.9,210,5.6,74,10.3,136,1323.7,20221114
2022,03,Baltimore County,0501,Fifth District Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,03,Baltimore County,0601,Prettyboy Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,03,Baltimore County,0701,Seventh District Elementary,Elementary,5.4,17,<= 5.0,*,<= 5.0,*,315.6,20221114
2022,03,Baltimore County,0772,Hereford High,High,5.2,66,<= 5.0,*,<= 5.0,*,1277.1,20221114
2022,03,Baltimore County,0801,Sparks Elementary,Elementary,5.8,28,<= 5.0,*,<= 5.0,*,480.7,20221114
2022,03,Baltimore County,0803,Lutherville Laboratory,Elementary,15.2,53,8.3,29,6.9,24,349.6,20221114
2022,03,Baltimore County,0805,Timonium Elementary,Elementary,8.2,37,<= 5.0,*,<= 5.0,*,449.0,20221114
2022,03,Baltimore County,0808,Pot Spring Elementary,Elementary,15.8,63,6.3,25,9.5,38,399.7,20221114
2022,03,Baltimore County,0809,Riderwood Elementary,Elementary,6.0,23,<= 5.0,*,<= 5.0,*,384.7,20221114
2022,03,Baltimore County,0810,Padonia International Elementary,Elementary,28.8,133,11.3,52,17.5,81,461.9,20221114
2022,03,Baltimore County,0811,Pinewood Elementary,Elementary,7.3,38,<= 5.0,*,<= 5.0,*,521.2,20221114
2022,03,Baltimore County,0813,Warren Elementary,Elementary,15.9,57,7.8,28,8.1,29,357.6,20221114
2022,03,Baltimore County,0814,Mays Chapel Elementary,Elementary,23.6,133,9.4,53,14.2,80,563.9,20221114
2022,03,Baltimore County,0852,Ridgely Middle,Middle,5.7,60,<= 5.0,*,<= 5.0,*,1055.2,20221114
2022,03,Baltimore County,0853,Cockeysville Middle,Middle,12.0,100,<= 5.0,*,7.2,60,830.6,20221114
2022,03,Baltimore County,0855,Hereford Middle,Middle,5.3,48,<= 5.0,*,<= 5.0,*,914.1,20221114
2022,03,Baltimore County,0872,Dulaney High,High,7.7,144,<= 5.0,*,<= 5.0,*,1864.4,20221114
2022,03,Baltimore County,0903,Baltimore County Home & Hospital,Elementary,*,*,*,*,*,*,*,20221114
2022,03,Baltimore County,0903,Baltimore County Home & Hospital,High,*,*,*,*,*,*,*,20221114
2022,03,Baltimore County,0903,Baltimore County Home & Hospital,All,*,*,*,*,*,*,*,20221114
2022,03,Baltimore County,0905,Stoneleigh Elementary,Elementary,5.7,37,<= 5.0,*,<= 5.0,*,645.9,20221114
2022,03,Baltimore County,0907,Rodgers Forge Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,03,Baltimore County,0908,Villa Cresta Elementary,Elementary,12.6,75,5.7,34,6.9,41,594.2,20221114
2022,03,Baltimore County,0909,Pleasant Plains Elementary,Elementary,16.7,87,7.1,37,9.6,50,522.3,20221114
2022,03,Baltimore County,0910,Oakleigh Elementary,Elementary,21.2,96,8.2,37,13.0,59,453.7,20221114
2022,03,Baltimore County,0911,Hampton Elementary,Elementary,16.0,104,8.5,55,7.6,49,648.3,20221114
2022,03,Baltimore County,0912,Halstead Academy,Elementary,19.4,87,8.5,38,10.9,49,448.9,20221114
2022,03,Baltimore County,0915,Harford Hills Elementary,Elementary,19.1,71,8.3,31,10.8,40,371.4,20221114
2022,03,Baltimore County,0916,Cromwell Valley Elementary Regional Magnet,Elementary,6.9,25,<= 5.0,*,5.3,19,360.9,20221114
2022,03,Baltimore County,0921,Pine Grove Elementary,Elementary,9.6,50,<= 5.0,*,5.2,27,522.2,20221114
2022,03,Baltimore County,0922,Ridge/Ruxton School,Elementary,21.7,7,15.5,5,6.2,2,32.3,20221114
2022,03,Baltimore County,0922,Ridge/Ruxton School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,03,Baltimore County,0922,Ridge/Ruxton School,High,7.1,3,<= 5.0,*,<= 5.0,*,42.1,20221114
2022,03,Baltimore County,0922,Ridge/Ruxton School,All,10.9,11,5.9,6,<= 5.0,*,100.9,20221114
2022,03,Baltimore County,0923,White Oak School,Elementary,47.1,25,30.2,16,17.0,9,53.1,20221114
2022,03,Baltimore County,0925,West Towson Elementary,Elementary,5.8,22,<= 5.0,*,<= 5.0,*,378.8,20221114
2022,03,Baltimore County,0953,Dumbarton Middle,Middle,12.0,131,<= 5.0,*,7.7,84,1092.4,20221114
2022,03,Baltimore County,0954,Loch Raven Technical Academy,Middle,19.2,147,7.2,55,12.0,92,765.7,20221114
2022,03,Baltimore County,0957,Pine Grove Middle,Middle,18.3,168,7.6,70,10.7,98,919.8,20221114
2022,03,Baltimore County,0971,Towson High,High,7.7,129,<= 5.0,*,5.1,85,1674.6,20221114
2022,03,Baltimore County,0972,Parkville High,High,16.4,352,5.3,114,11.1,238,2152.6,20221114
2022,03,Baltimore County,0973,Loch Raven High,High,18.9,161,7.6,65,11.3,96,852.1,20221114
2022,03,Baltimore County,0975,George W. Carver Center for Arts & Technology,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,03,Baltimore County,1001,Carroll Manor Elementary,Elementary,5.7,20,<= 5.0,*,<= 5.0,*,353.5,20221114
2022,03,Baltimore County,1002,Jacksonville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,03,Baltimore County,1104,Kingsville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,03,Baltimore County,1105,Perry Hall Elementary,Elementary,18.0,92,8.2,42,9.8,50,509.9,20221114
2022,03,Baltimore County,1106,Carney Elementary,Elementary,18.2,105,5.7,33,12.5,72,575.9,20221114
2022,03,Baltimore County,1107,Chapel Hill Elementary,Elementary,7.6,45,<= 5.0,*,<= 5.0,*,595.5,20221114
2022,03,Baltimore County,1109,Joppa View Elementary,Elementary,17.3,115,8.9,59,8.4,56,664.1,20221114
2022,03,Baltimore County,1110,Seven Oaks Elementary,Elementary,7.5,32,<= 5.0,*,5.2,22,425.8,20221114
2022,03,Baltimore County,1111,Gunpowder Elementary,Elementary,9.4,47,<= 5.0,*,<= 5.0,*,501.2,20221114
2022,03,Baltimore County,1113,Honeygo Elementary,Elementary,6.6,41,<= 5.0,*,<= 5.0,*,624.8,20221114
2022,03,Baltimore County,1151,Perry Hall Middle,Middle,12.0,218,<= 5.0,*,7.3,133,1813.0,20221114
2022,03,Baltimore County,1171,Perry Hall High,High,14.7,290,5.2,102,9.6,188,1967.7,20221114
2022,03,Baltimore County,1202,Dundalk Elementary,Elementary,30.9,222,13.4,96,17.5,126,718.1,20221114
2022,03,Baltimore County,1205,Berkshire Elementary,Elementary,21.8,92,12.3,52,9.5,40,421.9,20221114
2022,03,Baltimore County,1206,Bear Creek Elementary,Elementary,21.3,96,9.3,42,12.0,54,451.2,20221114
2022,03,Baltimore County,1207,Norwood Elementary,Elementary,18.1,80,8.4,37,9.7,43,442.3,20221114
2022,03,Baltimore County,1210,Grange Elementary,Elementary,22.6,96,10.6,45,12.0,51,424.3,20221114
2022,03,Baltimore County,1212,Charlesmont Elementary,Elementary,17.3,58,7.8,26,9.6,32,334.7,20221114
2022,03,Baltimore County,1215,Battle Monument School,Elementary,38.7,6,19.4,3,19.4,3,15.5,20221114
2022,03,Baltimore County,1215,Battle Monument School,Middle,25.0,3,8.3,1,16.7,2,12.0,20221114
2022,03,Baltimore County,1215,Battle Monument School,High,22.3,6,7.4,2,14.8,4,27.0,20221114
2022,03,Baltimore County,1215,Battle Monument School,All,27.5,15,11.0,6,16.5,9,54.5,20221114
2022,03,Baltimore County,1216,Sandy Plains Elementary,Elementary,14.8,71,6.9,33,7.9,38,478.9,20221114
2022,03,Baltimore County,1217,Logan Elementary,Elementary,28.7,139,13.0,63,15.7,76,483.5,20221114
2022,03,Baltimore County,1251,Dundalk Middle,Middle,26.7,232,13.5,117,13.2,115,869.6,20221114
2022,03,Baltimore County,1253,Holabird Middle,Elementary,25.7,60,8.1,19,17.6,41,233.4,20221114
2022,03,Baltimore County,1253,Holabird Middle,Middle,24.5,174,11.1,79,13.4,95,710.0,20221114
2022,03,Baltimore County,1253,Holabird Middle,All,24.8,234,10.4,98,14.4,136,943.4,20221114
2022,03,Baltimore County,1255,General John Stricker Middle,Middle,21.5,172,8.9,71,12.6,101,800.2,20221114
2022,03,Baltimore County,1272,Patapsco High and Center for Arts,High,17.9,238,<= 5.0,*,12.9,172,1329.1,20221114
2022,03,Baltimore County,1273,Dundalk High,High,27.4,544,9.8,195,17.6,349,1984.9,20221114
2022,03,Baltimore County,1302,Arbutus Elementary,Elementary,11.3,40,6.5,23,<= 5.0,*,354.8,20221114
2022,03,Baltimore County,1307,Baltimore Highlands Elementary,Elementary,24.3,111,10.5,48,13.8,63,456.4,20221114
2022,03,Baltimore County,1308,Riverview Elementary,Elementary,15.7,82,5.6,29,10.2,53,521.6,20221114
2022,03,Baltimore County,1310,Relay Elementary,Elementary,15.8,88,6.3,35,9.5,53,558.1,20221114
2022,03,Baltimore County,1311,Lansdowne Elementary,Elementary,18.9,97,8.0,41,10.9,56,513.4,20221114
2022,03,Baltimore County,1313,Halethorpe Elementary,Elementary,24.9,57,10.0,23,14.8,34,229.0,20221114
2022,03,Baltimore County,1351,Lansdowne Middle,Middle,21.0,187,10.1,90,10.9,97,889.7,20221114
2022,03,Baltimore County,1356,Arbutus Middle,Middle,15.0,150,5.7,57,9.3,93,997.6,20221114
2022,03,Baltimore County,1371,Lansdowne High,High,19.5,258,6.6,87,12.9,171,1324.3,20221114
2022,03,Baltimore County,1403,McCormick Elementary,Elementary,28.5,82,14.2,41,14.2,41,287.9,20221114
2022,03,Baltimore County,1404,Fullerton Elementary,Elementary,17.3,93,9.3,50,8.0,43,536.3,20221114
2022,03,Baltimore County,1405,Elmwood Elementary,Elementary,17.6,86,10.2,50,7.4,36,489.1,20221114
2022,03,Baltimore County,1406,Red House Run Elementary,Elementary,16.3,90,8.2,45,8.2,45,552.1,20221114
2022,03,Baltimore County,1409,Shady Spring Elementary,Elementary,27.1,127,11.3,53,15.8,74,468.9,20221114
2022,03,Baltimore County,1451,Golden Ring Middle,Middle,20.5,180,8.5,75,11.9,105,878.9,20221114
2022,03,Baltimore County,1452,Parkville Middle,Middle,12.4,130,5.9,62,6.5,68,1046.6,20221114
2022,03,Baltimore County,1473,Overlea High,High,28.6,360,10.7,135,17.9,225,1260.3,20221114
2022,03,Baltimore County,1502,Edgemere Elementary,Elementary,5.6,20,<= 5.0,*,<= 5.0,*,355.1,20221114
2022,03,Baltimore County,1503,Colgate Elementary,Elementary,22.5,104,7.8,36,14.7,68,462.9,20221114
2022,03,Baltimore County,1505,Victory Villa Elementary,Elementary,22.8,138,8.4,51,14.4,87,606.2,20221114
2022,03,Baltimore County,1506,Martin Boulevard Elementary,Elementary,23.7,56,10.2,24,13.6,32,235.8,20221114
2022,03,Baltimore County,1507,Chase Elementary,Elementary,18.3,59,6.8,22,11.5,37,322.5,20221114
2022,03,Baltimore County,1508,Essex Elementary,Elementary,13.4,55,7.5,31,5.8,24,411.1,20221114
2022,03,Baltimore County,1511,Chesapeake Terrace Elementary,Elementary,7.1,21,<= 5.0,*,<= 5.0,*,294.3,20221114
2022,03,Baltimore County,1512,Mars Estates Elementary,Elementary,21.0,62,7.4,22,13.5,40,295.4,20221114
2022,03,Baltimore County,1513,Sussex Elementary,Elementary,20.8,83,8.0,32,12.8,51,398.1,20221114
2022,03,Baltimore County,1514,Middlesex Elementary,Elementary,29.7,102,13.7,47,16.0,55,343.8,20221114
2022,03,Baltimore County,1515,Hawthorne Elementary,Elementary,27.1,104,16.4,63,10.7,41,383.1,20221114
2022,03,Baltimore County,1517,Battle Grove Elementary,Elementary,16.2,46,6.4,18,9.9,28,283.3,20221114
2022,03,Baltimore County,1518,Glenmar Elementary,Elementary,16.9,45,9.8,26,7.1,19,265.8,20221114
2022,03,Baltimore County,1519,Orems Elementary,Elementary,13.1,42,8.1,26,<= 5.0,*,320.1,20221114
2022,03,Baltimore County,1520,Middleborough Elementary,Elementary,15.8,47,6.0,18,9.7,29,298.2,20221114
2022,03,Baltimore County,1525,Deep Creek Elementary,Elementary,28.2,117,9.4,39,18.8,78,414.2,20221114
2022,03,Baltimore County,1527,Sandalwood Elementary,Elementary,34.7,149,14.9,64,19.8,85,428.9,20221114
2022,03,Baltimore County,1531,Seneca Elementary,Elementary,22.8,78,10.8,37,12.0,41,341.9,20221114
2022,03,Baltimore County,1533,Vincent Farm Elementary,Elementary,14.8,105,<= 5.0,*,10.1,72,711.3,20221114
2022,03,Baltimore County,1534,Oliver Beach Elementary,Elementary,12.5,17,5.2,7,7.4,10,135.9,20221114
2022,03,Baltimore County,1554,Stemmers Run Middle,Middle,23.6,203,10.3,89,13.2,114,861.0,20221114
2022,03,Baltimore County,1556,Middle River Middle,Middle,25.1,261,8.7,90,16.5,171,1039.2,20221114
2022,03,Baltimore County,1557,Deep Creek Middle,Middle,28.4,241,10.4,88,18.1,153,847.3,20221114
2022,03,Baltimore County,1559,Sparrows Point Middle,Middle,10.3,57,<= 5.0,*,6.1,34,554.1,20221114
2022,03,Baltimore County,1572,Kenwood High,High,25.3,449,9.4,167,15.9,282,1775.7,20221114
2022,03,Baltimore County,1573,Sparrows Point High,High,10.9,121,<= 5.0,*,7.1,79,1109.7,20221114
2022,03,Baltimore County,1574,Chesapeake High,High,23.8,229,10.1,97,13.7,132,964.2,20221114
2022,03,Baltimore County,1575,Eastern Technical High School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,03,Baltimore County,A,All Baltimore County Schools,Elementary,17.1,8299,7.4,3607,9.7,4692,48511.2,20221114
2022,03,Baltimore County,A,All Baltimore County Schools,Middle,19.6,4967,8.7,2206,10.9,2761,25311.0,20221114
2022,03,Baltimore County,A,All Baltimore County Schools,High,18.8,6350,7.5,2524,11.3,3826,33859.7,20221114
2022,03,Baltimore County,A,All Baltimore County Schools,All,18.2,19616,7.7,8337,10.5,11279,107681.8,20221114
2022,04,Calvert,0101,Patuxent Appeal Elementary Campus,Elementary,15.1,95,7.1,45,7.9,50,631.2,20221114
2022,04,Calvert,0110,Mutual Elementary,Elementary,6.6,24,<= 5.0,*,<= 5.0,*,361.5,20221114
2022,04,Calvert,0111,Southern Middle,Middle,9.8,43,<= 5.0,*,6.8,30,439.6,20221114
2022,04,Calvert,0113,Patuxent High,High,8.3,85,<= 5.0,*,6.2,63,1020.0,20221114
2022,04,Calvert,0114,St Leonard Elementary,Elementary,7.0,30,<= 5.0,*,<= 5.0,*,429.9,20221114
2022,04,Calvert,0115,Dowell Elementary,Elementary,9.8,53,<= 5.0,*,<= 5.0,*,540.5,20221114
2022,04,Calvert,0116,Mill Creek Middle,Middle,9.7,45,<= 5.0,*,5.6,26,464.8,20221114
2022,04,Calvert,0201,Calvert Middle,Middle,7.7,50,<= 5.0,*,5.2,34,653.1,20221114
2022,04,Calvert,0206,Calvert Country School,Elementary,*,*,*,*,*,*,*,20221114
2022,04,Calvert,0206,Calvert Country School,Middle,*,*,*,*,*,*,*,20221114
2022,04,Calvert,0206,Calvert Country School,High,28.6,4,7.2,1,21.5,3,14.0,20221114
2022,04,Calvert,0206,Calvert Country School,All,37.5,11,20.5,6,17.0,5,29.3,20221114
2022,04,Calvert,0207,Calvert Elementary,Elementary,10.1,49,<= 5.0,*,7.0,34,486.5,20221114
2022,04,Calvert,0208,Barstow Elementary,Elementary,10.3,62,<= 5.0,*,6.3,38,602.1,20221114
2022,04,Calvert,0209,Huntingtown Elementary,Elementary,6.8,33,<= 5.0,*,<= 5.0,*,484.9,20221114
2022,04,Calvert,0213,Calvert High,High,8.6,93,<= 5.0,*,6.6,71,1079.8,20221114
2022,04,Calvert,0215,Plum Point Elementary,Elementary,9.5,56,<= 5.0,*,6.3,37,588.1,20221114
2022,04,Calvert,0216,Plum Point Middle,Middle,5.1,32,<= 5.0,*,<= 5.0,*,622.9,20221114
2022,04,Calvert,0217,Huntingtown High School,High,5.1,68,<= 5.0,*,<= 5.0,*,1330.7,20221114
2022,04,Calvert,0302,Beach Elementary,Elementary,10.4,49,<= 5.0,*,7.5,35,469.8,20221114
2022,04,Calvert,0312,Mount Harmony Elementary,Elementary,5.1,31,<= 5.0,*,<= 5.0,*,611.7,20221114
2022,04,Calvert,0314,Northern High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,04,Calvert,0315,Northern Middle,Middle,6.0,36,<= 5.0,*,<= 5.0,*,604.2,20221114
2022,04,Calvert,0316,Sunderland Elementary,Elementary,5.9,35,<= 5.0,*,<= 5.0,*,595.5,20221114
2022,04,Calvert,0317,Windy Hill Elementary,Elementary,7.2,46,<= 5.0,*,<= 5.0,*,637.3,20221114
2022,04,Calvert,0318,Windy Hill Middle,Middle,6.5,50,<= 5.0,*,<= 5.0,*,763.6,20221114
2022,04,Calvert,0500,Calvert County Alternative School,High,*,*,*,*,*,*,*,20221114
2022,04,Calvert,A,All Calvert Schools,Elementary,8.8,567,<= 5.0,*,5.2,338,6445.2,20221114
2022,04,Calvert,A,All Calvert Schools,Middle,7.3,259,<= 5.0,*,<= 5.0,*,3557.3,20221114
2022,04,Calvert,A,All Calvert Schools,High,6.9,343,<= 5.0,*,<= 5.0,*,4952.0,20221114
2022,04,Calvert,A,All Calvert Schools,All,7.8,1169,<= 5.0,*,5.1,757,14954.5,20221114
2022,05,Caroline,0201,Greensboro Elementary School,Elementary,8.1,56,<= 5.0,*,5.5,38,687.2,20221114
2022,05,Caroline,0301,Denton Elementary School,Elementary,9.7,52,<= 5.0,*,<= 5.0,*,538.6,20221114
2022,05,Caroline,0302,Lockerman Middle School,Middle,7.7,68,<= 5.0,*,5.5,49,888.0,20221114
2022,05,Caroline,0401,Preston Elementary School,Elementary,7.5,28,<= 5.0,*,<= 5.0,*,371.3,20221114
2022,05,Caroline,0501,Federalsburg Elementary School,Elementary,21.8,71,9.2,30,12.6,41,325.6,20221114
2022,05,Caroline,0701,Ridgely Elementary School,Elementary,11.3,44,<= 5.0,*,8.8,34,388.5,20221114
2022,05,Caroline,0703,North Caroline High School,High,20.9,246,7.4,87,13.5,159,1174.8,20221114
2022,05,Caroline,0801,Colonel Richardson High School,High,22.4,118,8.2,43,14.2,75,526.9,20221114
2022,05,Caroline,0802,Colonel Richardson Middle School,Middle,14.8,54,5.5,20,9.3,34,364.2,20221114
2022,05,Caroline,A,All Caroline Schools,Elementary,10.9,251,<= 5.0,*,6.7,155,2311.2,20221114
2022,05,Caroline,A,All Caroline Schools,Middle,9.7,122,<= 5.0,*,6.6,83,1252.2,20221114
2022,05,Caroline,A,All Caroline Schools,High,21.4,364,7.6,130,13.8,234,1701.7,20221114
2022,05,Caroline,A,All Caroline Schools,All,14.0,737,<= 5.0,*,9.0,472,5265.1,20221114
2022,06,Carroll,0103,Taneytown Elementary,Elementary,13.7,54,7.1,28,6.6,26,395.5,20221114
2022,06,Carroll,0105,Northwest Middle,Middle,9.4,58,<= 5.0,*,6.3,39,614.8,20221114
2022,06,Carroll,0202,Francis Scott Key High,High,7.6,69,<= 5.0,*,5.4,49,905.1,20221114
2022,06,Carroll,0204,Runnymede Elementary,Elementary,7.1,39,<= 5.0,*,<= 5.0,*,547.9,20221114
2022,06,Carroll,0404,Sandymount Elementary,Elementary,8.8,44,<= 5.0,*,<= 5.0,*,501.3,20221114
2022,06,Carroll,0406,Mechanicsville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,06,Carroll,0501,Eldersburg Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,06,Carroll,0503,Linton Springs Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,06,Carroll,0504,Sykesville Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,06,Carroll,0505,Freedom District Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,06,Carroll,0506,Carrolltowne Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,06,Carroll,0507,Liberty High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,06,Carroll,0508,Oklahoma Road Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,06,Carroll,0509,Piney Ridge Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,06,Carroll,0510,Century High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,06,Carroll,0601,Manchester Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,06,Carroll,0602,Manchester Valley High,High,5.9,77,<= 5.0,*,5.3,69,1312.3,20221114
2022,06,Carroll,0603,Ebb Valley Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,06,Carroll,0701,Westminster East Middle,Middle,9.9,76,5.7,44,<= 5.0,*,769.4,20221114
2022,06,Carroll,0703,Westminster West Middle,Middle,6.8,59,<= 5.0,*,<= 5.0,*,870.5,20221114
2022,06,Carroll,0704,Winters Mill High,High,9.3,99,<= 5.0,*,6.3,67,1069.5,20221114
2022,06,Carroll,0705,William Winchester Elementary,Elementary,7.4,37,<= 5.0,*,<= 5.0,*,500.9,20221114
2022,06,Carroll,0707,Westminster High,High,6.6,95,<= 5.0,*,<= 5.0,*,1438.0,20221114
2022,06,Carroll,0710,Westminster Elementary,Elementary,8.9,49,5.3,29,<= 5.0,*,547.7,20221114
2022,06,Carroll,0711,Robert Moton Elementary,Elementary,12.3,47,8.1,31,<= 5.0,*,382.0,20221114
2022,06,Carroll,0712,Carroll Springs School,Elementary,*,*,*,*,*,*,*,20221114
2022,06,Carroll,0712,Carroll Springs School,Middle,*,*,*,*,*,*,*,20221114
2022,06,Carroll,0712,Carroll Springs School,High,*,*,*,*,*,*,*,20221114
2022,06,Carroll,0712,Carroll Springs School,All,18.5,3,6.2,1,12.3,2,16.2,20221114
2022,06,Carroll,0714,Friendship Valley Elementary,Elementary,6.9,32,<= 5.0,*,<= 5.0,*,460.6,20221114
2022,06,Carroll,0715,Cranberry Station Elementary,Elementary,10.6,58,<= 5.0,*,6.2,34,549.5,20221114
2022,06,Carroll,0716,Gateway School,High,>= 95.0,*,61.0,51,34.7,29,83.6,20221114
2022,06,Carroll,0717,Post Secondary Program,High,6.7,3,<= 5.0,*,<= 5.0,*,44.9,20221114
2022,06,Carroll,0718,PRIDE School,Elementary,*,*,*,*,*,*,*,20221114
2022,06,Carroll,0726,Crossroads Middle School,Middle,>= 95.0,*,>= 95.0,*,90.6,13,14.4,20221114
2022,06,Carroll,0801,North Carroll Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,06,Carroll,0804,Hampstead Elementary,Elementary,8.4,31,<= 5.0,*,<= 5.0,*,369.4,20221114
2022,06,Carroll,0806,Spring Garden Elementary,Elementary,7.7,31,<= 5.0,*,<= 5.0,*,405.2,20221114
2022,06,Carroll,0807,Shiloh Middle,Middle,6.1,38,<= 5.0,*,<= 5.0,*,625.0,20221114
2022,06,Carroll,0903,Flexible Student Support,High,>= 95.0,*,>= 95.0,*,67.2,25,37.2,20221114
2022,06,Carroll,0906,Winfield Elementary,Elementary,7.8,48,<= 5.0,*,5.2,32,617.2,20221114
2022,06,Carroll,1201,Elmer A. Wolfe Elementary,Elementary,9.6,42,<= 5.0,*,6.7,29,435.9,20221114
2022,06,Carroll,1304,Parr's Ridge Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,06,Carroll,1305,Mount Airy Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,06,Carroll,1306,Mount Airy Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,06,Carroll,1401,South Carroll High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,06,Carroll,A,All Carroll Schools,Elementary,6.8,749,<= 5.0,*,<= 5.0,*,11067.2,20221114
2022,06,Carroll,A,All Carroll Schools,Middle,7.1,405,<= 5.0,*,<= 5.0,*,5718.6,20221114
2022,06,Carroll,A,All Carroll Schools,High,7.7,608,<= 5.0,*,<= 5.0,*,7931.9,20221114
2022,06,Carroll,A,All Carroll Schools,All,7.1,1762,<= 5.0,*,<= 5.0,*,24717.8,20221114
2022,07,Cecil,0104,Cecilton Elementary,Elementary,9.2,24,<= 5.0,*,6.1,16,260.2,20221114
2022,07,Cecil,0204,Bohemia Manor High,High,8.4,54,<= 5.0,*,6.5,42,646.7,20221114
2022,07,Cecil,0205,Chesapeake City Elementary,Elementary,11.1,36,<= 5.0,*,7.4,24,325.6,20221114
2022,07,Cecil,0206,Bohemia Manor Middle,Middle,6.1,26,<= 5.0,*,<= 5.0,*,427.5,20221114
2022,07,Cecil,0302,Elkton High,High,12.3,127,<= 5.0,*,10.1,104,1034.5,20221114
2022,07,Cecil,0303,Elkton Middle,Middle,19.2,109,5.3,30,13.9,79,567.6,20221114
2022,07,Cecil,0310,Gilpin Manor Elementary,Elementary,15.2,55,<= 5.0,*,11.3,41,362.2,20221114
2022,07,Cecil,0311,Holly Hall Elementary,Elementary,13.1,47,<= 5.0,*,8.4,30,358.9,20221114
2022,07,Cecil,0313,Cherry Hill Middle,Middle,13.2,51,<= 5.0,*,8.6,33,385.6,20221114
2022,07,Cecil,0315,Leeds Elementary,Elementary,11.1,35,5.7,18,5.4,17,316.3,20221114
2022,07,Cecil,0316,Thomson Estates Elementary,Elementary,15.2,64,<= 5.0,*,10.7,45,420.2,20221114
2022,07,Cecil,0317,Kenmore Elementary,Elementary,6.8,18,<= 5.0,*,6.0,16,266.1,20221114
2022,07,Cecil,0401,Cecil Manor Elementary,Elementary,12.4,45,<= 5.0,*,8.0,29,362.3,20221114
2022,07,Cecil,0504,North East Middle,Middle,13.4,106,5.1,40,8.4,66,789.1,20221114
2022,07,Cecil,0506,North East Elementary,Elementary,20.1,104,10.0,52,10.0,52,517.5,20221114
2022,07,Cecil,0510,Bay View Elementary,Elementary,14.2,56,6.1,24,8.1,32,394.2,20221114
2022,07,Cecil,0513,Charlestown Elementary,Elementary,8.7,22,<= 5.0,*,6.3,16,252.9,20221114
2022,07,Cecil,0514,North East High,High,13.3,134,<= 5.0,*,9.8,98,1004.1,20221114
2022,07,Cecil,0515,Elk Neck Elementary,Elementary,9.5,37,<= 5.0,*,6.2,24,389.8,20221114
2022,07,Cecil,0606,Rising Sun Middle School,Middle,6.4,42,<= 5.0,*,<= 5.0,*,654.4,20221114
2022,07,Cecil,0607,Rising Sun Elementary,Elementary,7.7,43,<= 5.0,*,<= 5.0,*,560.2,20221114
